2025-11-11 16:14:06,079 - consoul.tui.cli - INFO - Debug logging enabled, writing to: ./log.txt
2025-11-11 16:14:06,805 - urllib3.connectionpool - DEBUG - Starting new HTTP connection (1): localhost:11434
2025-11-11 16:14:06,812 - urllib3.connectionpool - DEBUG - http://localhost:11434 "GET /api/tags HTTP/1.1" 200 None
2025-11-11 16:14:06,897 - urllib3.connectionpool - DEBUG - Starting new HTTP connection (1): localhost:11434
2025-11-11 16:14:06,901 - urllib3.connectionpool - DEBUG - http://localhost:11434 "GET /api/tags HTTP/1.1" 200 None
2025-11-11 16:14:06,902 - urllib3.connectionpool - DEBUG - Starting new HTTP connection (1): localhost:11434
2025-11-11 16:14:06,906 - urllib3.connectionpool - DEBUG - http://localhost:11434 "GET /api/tags HTTP/1.1" 200 None
2025-11-11 16:14:06,907 - urllib3.connectionpool - DEBUG - Starting new HTTP connection (1): localhost:11434
2025-11-11 16:14:06,911 - urllib3.connectionpool - DEBUG - http://localhost:11434 "GET /api/tags HTTP/1.1" 200 None
2025-11-11 16:14:06,917 - asyncio - DEBUG - Using selector: KqueueSelector
2025-11-11 16:14:26,132 - markdown_it.rules_block.code - DEBUG - entering code: StateBlock(line=0,level=0,tokens=0), 0, 1, False
2025-11-11 16:14:26,132 - markdown_it.rules_block.fence - DEBUG - entering fence: StateBlock(line=0,level=0,tokens=0), 0, 1, False
2025-11-11 16:14:26,132 - markdown_it.rules_block.blockquote - DEBUG - entering blockquote: StateBlock(line=0,level=0,tokens=0), 0, 1, False
2025-11-11 16:14:26,132 - markdown_it.rules_block.hr - DEBUG - entering hr: StateBlock(line=0,level=0,tokens=0), 0, 1, False
2025-11-11 16:14:26,132 - markdown_it.rules_block.list - DEBUG - entering list: StateBlock(line=0,level=0,tokens=0), 0, 1, False
2025-11-11 16:14:26,132 - markdown_it.rules_block.reference - DEBUG - entering reference: StateBlock(line=0,level=0,tokens=0), 0, 1, False
2025-11-11 16:14:26,132 - markdown_it.rules_block.html_block - DEBUG - entering html_block: StateBlock(line=0,level=0,tokens=0), 0, 1, False
2025-11-11 16:14:26,132 - markdown_it.rules_block.heading - DEBUG - entering heading: StateBlock(line=0,level=0,tokens=0), 0, 1, False
2025-11-11 16:14:26,132 - markdown_it.rules_block.lheading - DEBUG - entering lheading: StateBlock(line=0,level=0,tokens=0), 0, 1, False
2025-11-11 16:14:26,132 - markdown_it.rules_block.paragraph - DEBUG - entering paragraph: StateBlock(line=0,level=0,tokens=0), 0, 1, False
2025-11-11 16:14:26,133 - markdown_it.rules_block.code - DEBUG - entering code: StateBlock(line=0,level=0,tokens=0), 0, 1, False
2025-11-11 16:14:26,133 - markdown_it.rules_block.fence - DEBUG - entering fence: StateBlock(line=0,level=0,tokens=0), 0, 1, False
2025-11-11 16:14:26,133 - markdown_it.rules_block.blockquote - DEBUG - entering blockquote: StateBlock(line=0,level=0,tokens=0), 0, 1, False
2025-11-11 16:14:26,133 - markdown_it.rules_block.hr - DEBUG - entering hr: StateBlock(line=0,level=0,tokens=0), 0, 1, False
2025-11-11 16:14:26,133 - markdown_it.rules_block.list - DEBUG - entering list: StateBlock(line=0,level=0,tokens=0), 0, 1, False
2025-11-11 16:14:26,133 - markdown_it.rules_block.reference - DEBUG - entering reference: StateBlock(line=0,level=0,tokens=0), 0, 1, False
2025-11-11 16:14:26,133 - markdown_it.rules_block.html_block - DEBUG - entering html_block: StateBlock(line=0,level=0,tokens=0), 0, 1, False
2025-11-11 16:14:26,133 - markdown_it.rules_block.heading - DEBUG - entering heading: StateBlock(line=0,level=0,tokens=0), 0, 1, False
2025-11-11 16:14:26,133 - markdown_it.rules_block.lheading - DEBUG - entering lheading: StateBlock(line=0,level=0,tokens=0), 0, 1, False
2025-11-11 16:14:26,133 - markdown_it.rules_block.paragraph - DEBUG - entering paragraph: StateBlock(line=0,level=0,tokens=0), 0, 1, False
2025-11-11 16:14:26,138 - consoul.ai.history - INFO - Created new conversation session: ce72832f-9099-4614-98b2-eeb7474f77e0
2025-11-11 16:14:26,139 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): huggingface.co:443
2025-11-11 16:14:26,379 - urllib3.connectionpool - DEBUG - https://huggingface.co:443 "HEAD /gpt2/resolve/main/tokenizer_config.json HTTP/1.1" 200 0
2025-11-11 16:14:26,380 - filelock - DEBUG - Attempting to acquire lock 4696702752 on /Users/jaredrummler/.cache/huggingface/hub/.locks/models--gpt2/be4d21d94f3b4687e5a54d84bf6ab46ed0f8defd.lock
2025-11-11 16:14:26,381 - filelock - DEBUG - Lock 4696702752 acquired on /Users/jaredrummler/.cache/huggingface/hub/.locks/models--gpt2/be4d21d94f3b4687e5a54d84bf6ab46ed0f8defd.lock
2025-11-11 16:14:26,480 - urllib3.connectionpool - DEBUG - https://huggingface.co:443 "GET /gpt2/resolve/main/tokenizer_config.json HTTP/1.1" 200 26
2025-11-11 16:14:26,485 - filelock - DEBUG - Attempting to release lock 4696702752 on /Users/jaredrummler/.cache/huggingface/hub/.locks/models--gpt2/be4d21d94f3b4687e5a54d84bf6ab46ed0f8defd.lock
2025-11-11 16:14:26,486 - filelock - DEBUG - Lock 4696702752 released on /Users/jaredrummler/.cache/huggingface/hub/.locks/models--gpt2/be4d21d94f3b4687e5a54d84bf6ab46ed0f8defd.lock
2025-11-11 16:14:26,490 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (2): huggingface.co:443
2025-11-11 16:14:26,649 - urllib3.connectionpool - DEBUG - https://huggingface.co:443 "HEAD /gpt2/resolve/main/tokenizer_config.json HTTP/1.1" 200 0
2025-11-11 16:14:26,651 - filelock - DEBUG - Attempting to acquire lock 4696702944 on /Users/jaredrummler/.cache/huggingface/hub/.locks/models--gpt2/be4d21d94f3b4687e5a54d84bf6ab46ed0f8defd.lock
2025-11-11 16:14:26,651 - filelock - DEBUG - Lock 4696702944 acquired on /Users/jaredrummler/.cache/huggingface/hub/.locks/models--gpt2/be4d21d94f3b4687e5a54d84bf6ab46ed0f8defd.lock
2025-11-11 16:14:26,800 - urllib3.connectionpool - DEBUG - https://huggingface.co:443 "GET /gpt2/resolve/main/tokenizer_config.json HTTP/1.1" 200 26
2025-11-11 16:14:26,801 - filelock - DEBUG - Attempting to release lock 4696702944 on /Users/jaredrummler/.cache/huggingface/hub/.locks/models--gpt2/be4d21d94f3b4687e5a54d84bf6ab46ed0f8defd.lock
2025-11-11 16:14:26,802 - filelock - DEBUG - Lock 4696702944 released on /Users/jaredrummler/.cache/huggingface/hub/.locks/models--gpt2/be4d21d94f3b4687e5a54d84bf6ab46ed0f8defd.lock
2025-11-11 16:14:26,837 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (3): huggingface.co:443
2025-11-11 16:14:27,035 - urllib3.connectionpool - DEBUG - https://huggingface.co:443 "HEAD /gpt2/resolve/main/tokenizer_config.json HTTP/1.1" 200 0
2025-11-11 16:14:27,037 - filelock - DEBUG - Attempting to acquire lock 4874823456 on /Users/jaredrummler/.cache/huggingface/hub/.locks/models--gpt2/be4d21d94f3b4687e5a54d84bf6ab46ed0f8defd.lock
2025-11-11 16:14:27,038 - filelock - DEBUG - Lock 4874823456 acquired on /Users/jaredrummler/.cache/huggingface/hub/.locks/models--gpt2/be4d21d94f3b4687e5a54d84bf6ab46ed0f8defd.lock
2025-11-11 16:14:27,143 - urllib3.connectionpool - DEBUG - https://huggingface.co:443 "GET /gpt2/resolve/main/tokenizer_config.json HTTP/1.1" 200 26
2025-11-11 16:14:27,144 - filelock - DEBUG - Attempting to release lock 4874823456 on /Users/jaredrummler/.cache/huggingface/hub/.locks/models--gpt2/be4d21d94f3b4687e5a54d84bf6ab46ed0f8defd.lock
2025-11-11 16:14:27,144 - filelock - DEBUG - Lock 4874823456 released on /Users/jaredrummler/.cache/huggingface/hub/.locks/models--gpt2/be4d21d94f3b4687e5a54d84bf6ab46ed0f8defd.lock
2025-11-11 16:14:27,146 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (4): huggingface.co:443
2025-11-11 16:14:27,288 - urllib3.connectionpool - DEBUG - https://huggingface.co:443 "HEAD /gpt2/resolve/main/tokenizer_config.json HTTP/1.1" 200 0
2025-11-11 16:14:27,290 - filelock - DEBUG - Attempting to acquire lock 4874822592 on /Users/jaredrummler/.cache/huggingface/hub/.locks/models--gpt2/be4d21d94f3b4687e5a54d84bf6ab46ed0f8defd.lock
2025-11-11 16:14:27,291 - filelock - DEBUG - Lock 4874822592 acquired on /Users/jaredrummler/.cache/huggingface/hub/.locks/models--gpt2/be4d21d94f3b4687e5a54d84bf6ab46ed0f8defd.lock
2025-11-11 16:14:27,401 - urllib3.connectionpool - DEBUG - https://huggingface.co:443 "GET /gpt2/resolve/main/tokenizer_config.json HTTP/1.1" 200 26
2025-11-11 16:14:27,401 - filelock - DEBUG - Attempting to release lock 4874822592 on /Users/jaredrummler/.cache/huggingface/hub/.locks/models--gpt2/be4d21d94f3b4687e5a54d84bf6ab46ed0f8defd.lock
2025-11-11 16:14:27,401 - filelock - DEBUG - Lock 4874822592 released on /Users/jaredrummler/.cache/huggingface/hub/.locks/models--gpt2/be4d21d94f3b4687e5a54d84bf6ab46ed0f8defd.lock
2025-11-11 16:14:27,406 - httpcore.connection - DEBUG - connect_tcp.started host='localhost' port=11434 local_address=None timeout=None socket_options=None
2025-11-11 16:14:27,411 - httpcore.connection - DEBUG - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x117ea0950>
2025-11-11 16:14:27,411 - httpcore.http11 - DEBUG - send_request_headers.started request=<Request [b'POST']>
2025-11-11 16:14:27,412 - httpcore.http11 - DEBUG - send_request_headers.complete
2025-11-11 16:14:27,412 - httpcore.http11 - DEBUG - send_request_body.started request=<Request [b'POST']>
2025-11-11 16:14:27,413 - httpcore.http11 - DEBUG - send_request_body.complete
2025-11-11 16:14:27,414 - httpcore.http11 - DEBUG - receive_response_headers.started request=<Request [b'POST']>
2025-11-11 16:14:27,761 - httpcore.http11 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/x-ndjson'), (b'Date', b'Wed, 12 Nov 2025 00:14:27 GMT'), (b'Transfer-Encoding', b'chunked')])
2025-11-11 16:14:27,761 - httpx - INFO - HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
2025-11-11 16:14:27,761 - httpcore.http11 - DEBUG - receive_response_body.started request=<Request [b'POST']>
2025-11-11 16:14:32,707 - httpcore.http11 - DEBUG - receive_response_body.complete
2025-11-11 16:14:32,708 - httpcore.http11 - DEBUG - response_closed.started
2025-11-11 16:14:32,708 - httpcore.http11 - DEBUG - response_closed.complete
2025-11-11 16:14:32,711 - consoul.tui.app - DEBUG - Collected 454 chunks
2025-11-11 16:14:32,711 - consoul.tui.app - DEBUG - Chunk 0: content='', tool_call_chunks=None
2025-11-11 16:14:32,711 - consoul.tui.app - DEBUG - Chunk 1: content='', tool_call_chunks=None
2025-11-11 16:14:32,711 - consoul.tui.app - DEBUG - Chunk 2: content='', tool_call_chunks=None
2025-11-11 16:14:32,711 - consoul.tui.app - DEBUG - Chunk 3: content='', tool_call_chunks=None
2025-11-11 16:14:32,712 - consoul.tui.app - DEBUG - Chunk 4: content='', tool_call_chunks=None
2025-11-11 16:14:32,712 - consoul.tui.app - DEBUG - Chunk 5: content='', tool_call_chunks=None
2025-11-11 16:14:32,712 - consoul.tui.app - DEBUG - Chunk 6: content='', tool_call_chunks=None
2025-11-11 16:14:32,712 - consoul.tui.app - DEBUG - Chunk 7: content='', tool_call_chunks=None
2025-11-11 16:14:32,712 - consoul.tui.app - DEBUG - Chunk 8: content='', tool_call_chunks=None
2025-11-11 16:14:32,712 - consoul.tui.app - DEBUG - Chunk 9: content='', tool_call_chunks=None
2025-11-11 16:14:32,712 - consoul.tui.app - DEBUG - Chunk 10: content='', tool_call_chunks=None
2025-11-11 16:14:32,712 - consoul.tui.app - DEBUG - Chunk 11: content='', tool_call_chunks=None
2025-11-11 16:14:32,712 - consoul.tui.app - DEBUG - Chunk 12: content='', tool_call_chunks=None
2025-11-11 16:14:32,712 - consoul.tui.app - DEBUG - Chunk 13: content='', tool_call_chunks=None
2025-11-11 16:14:32,713 - consoul.tui.app - DEBUG - Chunk 14: content='', tool_call_chunks=None
2025-11-11 16:14:32,713 - consoul.tui.app - DEBUG - Chunk 15: content='', tool_call_chunks=None
2025-11-11 16:14:32,716 - consoul.tui.app - DEBUG - Chunk 16: content='', tool_call_chunks=None
2025-11-11 16:14:32,717 - consoul.tui.app - DEBUG - Chunk 17: content='', tool_call_chunks=None
2025-11-11 16:14:32,723 - consoul.tui.app - DEBUG - Chunk 18: content='', tool_call_chunks=None
2025-11-11 16:14:32,725 - consoul.tui.app - DEBUG - Chunk 19: content='', tool_call_chunks=None
2025-11-11 16:14:32,725 - consoul.tui.app - DEBUG - Chunk 20: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 21: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 22: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 23: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 24: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 25: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 26: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 27: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 28: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 29: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 30: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 31: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 32: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 33: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 34: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 35: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 36: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 37: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 38: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 39: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 40: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 41: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 42: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 43: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 44: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 45: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 46: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 47: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 48: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 49: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 50: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 51: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 52: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 53: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 54: content='', tool_call_chunks=None
2025-11-11 16:14:32,726 - consoul.tui.app - DEBUG - Chunk 55: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 56: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 57: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 58: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 59: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 60: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 61: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 62: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 63: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 64: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 65: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 66: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 67: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 68: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 69: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 70: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 71: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 72: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 73: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 74: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 75: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 76: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 77: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 78: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 79: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 80: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 81: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 82: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 83: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 84: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 85: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 86: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 87: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 88: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 89: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 90: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 91: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 92: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 93: content='', tool_call_chunks=None
2025-11-11 16:14:32,727 - consoul.tui.app - DEBUG - Chunk 94: content='', tool_call_chunks=None
2025-11-11 16:14:32,728 - consoul.tui.app - DEBUG - Chunk 95: content='', tool_call_chunks=None
2025-11-11 16:14:32,728 - consoul.tui.app - DEBUG - Chunk 96: content='', tool_call_chunks=None
2025-11-11 16:14:32,728 - consoul.tui.app - DEBUG - Chunk 97: content='', tool_call_chunks=None
2025-11-11 16:14:32,728 - consoul.tui.app - DEBUG - Chunk 98: content='', tool_call_chunks=None
2025-11-11 16:14:32,728 - consoul.tui.app - DEBUG - Chunk 99: content='', tool_call_chunks=None
2025-11-11 16:14:32,728 - consoul.tui.app - DEBUG - Chunk 100: content='', tool_call_chunks=None
2025-11-11 16:14:32,728 - consoul.tui.app - DEBUG - Chunk 101: content='', tool_call_chunks=None
2025-11-11 16:14:32,728 - consoul.tui.app - DEBUG - Chunk 102: content='', tool_call_chunks=None
2025-11-11 16:14:32,728 - consoul.tui.app - DEBUG - Chunk 103: content='', tool_call_chunks=None
